Gen,Best,Worst,Avg,Timestamp
927,5.96872,11.18378,7.24017,2017-12-04 21:45:02
928,5.96872,12.00122,7.22228,2017-12-04 21:45:09
929,5.96872,11.39765,7.21521,2017-12-04 21:45:17
930,5.96872,11.87956,7.20476,2017-12-04 21:45:24
931,5.96872,11.12726,7.20197,2017-12-04 21:45:31
932,5.96872,11.75227,7.22856,2017-12-04 21:45:39
933,5.96872,11.51186,7.20816,2017-12-04 21:45:46
934,5.96872,11.47851,7.22070,2017-12-04 21:45:53
935,5.96872,11.55974,7.21880,2017-12-04 21:46:01
936,5.96872,11.20851,7.16099,2017-12-04 21:46:09
937,5.96872,11.05862,7.20730,2017-12-04 21:46:16
938,5.96872,11.57643,7.20715,2017-12-04 21:46:24
939,5.96872,12.17083,7.19949,2017-12-04 21:46:31
940,5.96872,11.37935,7.20956,2017-12-04 21:46:39
941,5.96872,11.44044,7.18108,2017-12-04 21:46:47
942,5.96872,11.67501,7.20279,2017-12-04 21:46:55
943,5.96872,11.80397,7.21972,2017-12-04 21:47:02
944,5.96872,11.60500,7.21661,2017-12-04 21:47:10
