Gen,Best,Worst,Avg,Timestamp
465,9.29790,16.23291,9.79098,2017-11-18 11:33:17
466,9.27565,15.15383,9.79040,2017-11-18 11:33:32
467,9.27565,15.01438,9.73361,2017-11-18 11:33:46
468,9.27565,17.33968,9.77202,2017-11-18 11:34:00
469,9.27565,16.97615,9.78733,2017-11-18 11:34:14
470,9.27565,15.56709,9.79096,2017-11-18 11:34:28
471,9.27565,14.89878,9.77945,2017-11-18 11:34:42
472,9.27565,15.87471,9.79325,2017-11-18 11:34:57
473,9.24297,16.07120,9.79998,2017-11-18 11:35:12
474,9.24297,14.55738,9.71304,2017-11-18 11:35:25
475,9.24297,15.74588,9.74260,2017-11-18 11:35:39
476,9.24297,14.79322,9.72482,2017-11-18 11:35:53
477,9.24297,15.09296,9.74597,2017-11-18 11:36:08
478,9.24297,15.63099,9.77229,2017-11-18 11:36:22
479,9.24297,15.60466,9.78189,2017-11-18 11:36:37
480,9.24297,16.79843,9.77532,2017-11-18 11:36:51
481,9.24297,15.98174,9.79719,2017-11-18 11:37:06
482,9.24297,15.31292,9.79185,2017-11-18 11:37:21
483,9.23193,15.51712,9.81997,2017-11-18 11:37:36
484,9.23193,14.67889,9.70775,2017-11-18 11:37:50
485,9.23193,14.10410,9.71820,2017-11-18 11:38:04
486,9.23193,15.14014,9.72799,2017-11-18 11:38:18
487,9.22240,14.70736,9.74577,2017-11-18 11:38:32
488,9.22240,15.23513,9.72297,2017-11-18 11:38:46
489,9.22240,14.88148,9.74769,2017-11-18 11:39:00
490,9.22240,14.25692,9.74207,2017-11-18 11:39:14
491,9.22240,15.34216,9.76907,2017-11-18 11:39:28
492,9.22240,16.08916,9.76166,2017-11-18 11:39:42
493,9.22240,16.29911,9.76567,2017-11-18 11:39:57
494,9.22240,15.20596,9.78011,2017-11-18 11:40:11
495,9.22240,15.48062,9.77871,2017-11-18 11:40:26
496,9.22240,14.58141,9.78641,2017-11-18 11:40:41
497,9.22240,15.89043,9.83608,2017-11-18 11:40:56
498,9.22240,15.44902,9.82166,2017-11-18 11:41:11
499,9.21309,15.47534,9.84420,2017-11-18 11:41:26
500,9.21309,14.46714,9.70035,2017-11-18 11:41:40
501,9.21309,15.25705,9.73818,2017-11-18 11:41:54
502,9.21309,14.41037,9.71224,2017-11-18 11:42:08
503,9.21309,15.46818,9.71803,2017-11-18 11:42:22
504,9.21309,15.24646,9.73708,2017-11-18 11:42:37
505,9.21309,15.01119,9.75129,2017-11-18 11:42:51
506,9.21309,15.12464,9.73909,2017-11-18 11:43:06
507,9.21309,15.00810,9.74895,2017-11-18 11:43:21
508,9.21309,16.31836,9.79616,2017-11-18 11:43:36
509,9.21309,15.43194,9.78699,2017-11-18 11:43:51
510,9.21309,15.61163,9.81088,2017-11-18 11:44:06
511,9.21309,15.23397,9.80762,2017-11-18 11:44:21
512,9.21309,15.53509,9.82621,2017-11-18 11:44:36
513,9.21309,15.81784,9.82881,2017-11-18 11:44:52
514,9.21309,15.45086,9.83619,2017-11-18 11:45:08
515,9.20429,15.54146,9.83189,2017-11-18 11:45:23
516,9.18336,15.11494,9.67640,2017-11-18 11:45:37
517,9.12997,15.41593,9.66851,2017-11-18 11:45:51
518,9.12997,14.30544,9.66624,2017-11-18 11:46:05
519,9.12997,15.31157,9.70507,2017-11-18 11:46:19
520,9.12997,15.97457,9.69688,2017-11-18 11:46:33
521,9.12997,15.84447,9.68301,2017-11-18 11:46:47
522,9.12997,16.21409,9.69955,2017-11-18 11:47:01
523,9.12997,16.26716,9.67603,2017-11-18 11:47:16
524,9.12997,15.13431,9.69231,2017-11-18 11:47:30
525,9.12997,15.37820,9.69834,2017-11-18 11:47:45
526,9.12997,16.36623,9.71648,2017-11-18 11:48:00
527,9.12997,15.27540,9.70999,2017-11-18 11:48:15
528,9.12997,15.11327,9.72542,2017-11-18 11:48:30
529,9.12997,15.88539,9.74185,2017-11-18 11:48:45
530,9.12997,16.37535,9.73863,2017-11-18 11:49:01
531,9.12997,15.56188,9.75708,2017-11-18 11:49:16
532,9.12997,15.60916,9.75380,2017-11-18 11:49:32
533,9.12997,14.89585,9.73129,2017-11-18 11:49:48
534,9.12997,15.33312,9.74593,2017-11-18 11:50:04
535,9.12997,15.07478,9.73031,2017-11-18 11:50:20
536,9.12997,15.71716,9.76119,2017-11-18 11:50:36
537,9.12997,15.81958,9.74772,2017-11-18 11:50:53
538,9.12997,15.90185,9.79993,2017-11-18 11:51:09
539,9.12175,16.10995,9.78211,2017-11-18 11:51:26
540,9.12175,15.38684,9.55183,2017-11-18 11:51:39
541,9.12175,15.41366,9.58671,2017-11-18 11:51:53
542,9.12175,14.68760,9.58287,2017-11-18 11:52:08
543,9.12175,14.65232,9.60421,2017-11-18 11:52:22
544,9.12175,14.21469,9.64010,2017-11-18 11:52:36
545,9.12175,15.37899,9.66281,2017-11-18 11:52:51
546,9.12175,15.60378,9.67785,2017-11-18 11:53:05
547,9.12175,15.22949,9.68675,2017-11-18 11:53:20
548,9.12175,16.09802,9.68890,2017-11-18 11:53:35
549,9.12175,15.13406,9.69344,2017-11-18 11:53:50
550,9.12175,15.47920,9.71293,2017-11-18 11:54:05
551,9.12175,15.33049,9.72191,2017-11-18 11:54:20
552,9.12175,15.80826,9.71327,2017-11-18 11:54:36
553,9.12175,15.53124,9.72070,2017-11-18 11:54:51
554,9.12175,15.77865,9.74025,2017-11-18 11:55:07
555,9.12175,16.20451,9.73224,2017-11-18 11:55:23
556,9.11919,15.71455,9.69628,2017-11-18 11:55:39
557,9.09145,15.57880,9.53467,2017-11-18 11:55:53
558,9.09145,15.70083,9.54966,2017-11-18 11:56:07
559,9.08057,15.21678,9.58401,2017-11-18 11:56:20
560,9.08057,14.86347,9.58303,2017-11-18 11:56:34
561,9.08057,16.48770,9.60292,2017-11-18 11:56:48
562,9.06745,14.77976,9.60258,2017-11-18 11:57:02
563,9.06745,15.60499,9.59113,2017-11-18 11:57:16
564,9.06745,14.38341,9.60872,2017-11-18 11:57:30
565,9.06745,14.84327,9.60314,2017-11-18 11:57:44
566,9.06745,14.95279,9.59632,2017-11-18 11:57:58
567,9.06745,15.68550,9.58908,2017-11-18 11:58:13
568,9.06745,16.36458,9.62573,2017-11-18 11:58:27
569,9.06745,15.14073,9.59758,2017-11-18 11:58:42
570,9.06745,15.21681,9.62070,2017-11-18 11:58:56
571,9.06745,15.89995,9.65992,2017-11-18 11:59:11
572,9.06745,16.12360,9.65167,2017-11-18 11:59:26
573,9.06745,15.47023,9.66571,2017-11-18 11:59:41
574,9.06745,15.33425,9.68692,2017-11-18 11:59:57
575,9.06745,15.08685,9.68596,2017-11-18 12:00:12
576,9.06745,15.50668,9.70846,2017-11-18 12:00:28
577,9.06745,15.95476,9.70724,2017-11-18 12:00:43
578,9.06745,15.70075,9.68338,2017-11-18 12:00:59
579,9.06745,15.20566,9.67017,2017-11-18 12:01:15
580,9.06745,14.93866,9.67426,2017-11-18 12:01:31
581,9.06745,15.34963,9.69634,2017-11-18 12:01:47
582,9.06745,15.91860,9.68609,2017-11-18 12:02:04
583,9.06745,15.51338,9.69631,2017-11-18 12:02:20
584,9.06745,15.57448,9.69006,2017-11-18 12:02:37
585,9.06370,14.95536,9.69903,2017-11-18 12:02:54
586,9.06370,14.43437,9.49066,2017-11-18 12:03:07
587,9.05917,15.78166,9.52476,2017-11-18 12:03:21
588,9.05917,15.88202,9.54839,2017-11-18 12:03:35
589,9.05917,15.88504,9.57810,2017-11-18 12:03:49
590,9.05917,14.34240,9.56147,2017-11-18 12:04:03
591,9.05917,14.71739,9.58159,2017-11-18 12:04:17
592,9.05917,15.74932,9.60263,2017-11-18 12:04:32
593,9.05917,15.87724,9.60831,2017-11-18 12:04:46
594,9.05917,15.15547,9.59913,2017-11-18 12:05:01
595,9.05917,14.37970,9.61235,2017-11-18 12:05:16
596,9.05917,15.92324,9.63358,2017-11-18 12:05:31
597,9.05121,14.98448,9.64912,2017-11-18 12:05:46
598,9.05121,14.83277,9.55076,2017-11-18 12:05:59
599,9.05121,15.62578,9.54054,2017-11-18 12:06:13
600,9.05121,14.89382,9.55211,2017-11-18 12:06:27
601,9.05121,14.94709,9.55644,2017-11-18 12:06:41
602,9.05121,15.13051,9.56108,2017-11-18 12:06:56
603,9.05121,15.65374,9.59555,2017-11-18 12:07:10
604,9.05121,14.78258,9.61120,2017-11-18 12:07:25
605,9.05121,15.37732,9.62836,2017-11-18 12:07:40
606,9.05121,15.42402,9.65236,2017-11-18 12:07:55
607,9.05121,14.86970,9.66508,2017-11-18 12:08:10
608,9.05121,16.13931,9.68912,2017-11-18 12:08:25
609,9.05121,16.50919,9.67481,2017-11-18 12:08:40
610,9.05121,14.94277,9.66862,2017-11-18 12:08:56
611,9.04667,15.60632,9.67286,2017-11-18 12:09:11
612,9.04667,14.77430,9.50571,2017-11-18 12:09:25
613,9.04667,14.23570,9.51763,2017-11-18 12:09:39
614,9.04667,14.68165,9.54746,2017-11-18 12:09:53
615,9.04667,15.17674,9.56069,2017-11-18 12:10:07
616,9.04667,15.25033,9.55025,2017-11-18 12:10:22
617,9.04667,14.75471,9.57838,2017-11-18 12:10:36
618,9.04667,15.08949,9.57347,2017-11-18 12:10:51
619,9.04667,14.97642,9.60886,2017-11-18 12:11:05
620,9.04667,15.57883,9.62059,2017-11-18 12:11:20
621,9.04667,14.99587,9.61134,2017-11-18 12:11:35
622,9.04667,14.82234,9.62238,2017-11-18 12:11:50
623,9.04667,15.42995,9.66411,2017-11-18 12:12:05
624,9.04667,15.45263,9.66018,2017-11-18 12:12:21
625,9.04667,15.44339,9.66835,2017-11-18 12:12:36
626,9.04667,15.95796,9.66834,2017-11-18 12:12:52
627,9.04667,15.30677,9.63088,2017-11-18 12:13:08
628,9.04667,15.55864,9.68000,2017-11-18 12:13:24
629,9.04667,15.23003,9.65319,2017-11-18 12:13:40
630,9.04667,15.12572,9.65827,2017-11-18 12:13:56
631,9.04667,16.76416,9.67396,2017-11-18 12:14:12
632,9.03116,16.99689,9.70784,2017-11-18 12:14:29
633,9.03116,14.57033,9.46120,2017-11-18 12:14:43
634,9.02584,15.02361,9.49888,2017-11-18 12:14:57
635,9.02584,15.26014,9.49674,2017-11-18 12:15:10
636,9.02584,16.59238,9.53381,2017-11-18 12:15:24
637,9.02584,16.08040,9.54442,2017-11-18 12:15:38
638,9.02584,15.45176,9.55039,2017-11-18 12:15:52
639,9.02584,15.63563,9.57232,2017-11-18 12:16:07
640,9.02584,14.60792,9.57659,2017-11-18 12:16:21
641,9.02584,15.27138,9.59443,2017-11-18 12:16:36
642,9.02584,15.58042,9.60752,2017-11-18 12:16:51
643,9.02584,15.85405,9.61597,2017-11-18 12:17:05
644,9.02584,16.33750,9.66839,2017-11-18 12:17:20
645,9.02584,14.88967,9.65294,2017-11-18 12:17:35
646,9.02584,15.55982,9.66770,2017-11-18 12:17:51
647,9.02584,15.93865,9.69905,2017-11-18 12:18:06
648,9.02584,15.36325,9.66317,2017-11-18 12:18:22
649,8.99189,15.76986,9.70051,2017-11-18 12:18:37
650,8.99189,15.32430,9.49292,2017-11-18 12:18:51
651,8.99189,15.63437,9.51078,2017-11-18 12:19:05
652,8.99189,15.56865,9.52795,2017-11-18 12:19:19
653,8.99189,16.09246,9.54352,2017-11-18 12:19:34
654,8.99189,15.36111,9.55844,2017-11-18 12:19:48
655,8.99189,14.89557,9.56086,2017-11-18 12:20:03
656,8.99189,15.04574,9.58657,2017-11-18 12:20:17
657,8.99189,15.71945,9.60569,2017-11-18 12:20:32
658,8.99189,14.81232,9.62356,2017-11-18 12:20:47
659,8.99189,15.45869,9.68130,2017-11-18 12:21:02
660,8.99189,16.25711,9.66179,2017-11-18 12:21:18
661,8.99189,15.86194,9.67565,2017-11-18 12:21:33
662,8.99189,15.16855,9.65598,2017-11-18 12:21:48
663,8.99189,15.49814,9.67956,2017-11-18 12:22:04
664,8.99189,16.49784,9.67524,2017-11-18 12:22:19
665,8.99189,17.21514,9.64876,2017-11-18 12:22:35
666,8.99189,15.83257,9.63322,2017-11-18 12:22:51
667,8.99189,15.60282,9.63055,2017-11-18 12:23:07
668,8.99189,16.35867,9.64083,2017-11-18 12:23:23
669,8.99189,15.99984,9.65841,2017-11-18 12:23:40
670,8.97543,15.68446,9.67596,2017-11-18 12:23:56
671,8.97543,15.44499,9.44507,2017-11-18 12:24:10
672,8.97543,15.02603,9.48442,2017-11-18 12:24:24
673,8.97543,15.78622,9.50472,2017-11-18 12:24:38
674,8.97543,16.04275,9.54652,2017-11-18 12:24:52
675,8.97543,15.31201,9.55542,2017-11-18 12:25:07
676,8.97543,15.60306,9.56268,2017-11-18 12:25:21
677,8.97543,16.19050,9.59038,2017-11-18 12:25:36
678,8.97543,15.97965,9.59941,2017-11-18 12:25:50
679,8.97543,16.50269,9.61877,2017-11-18 12:26:05
680,8.97055,15.72904,9.62707,2017-11-18 12:26:20
681,8.97055,14.09192,9.48575,2017-11-18 12:26:34
682,8.97055,15.73593,9.54326,2017-11-18 12:26:48
683,8.97055,15.90214,9.54335,2017-11-18 12:27:02
684,8.97055,14.61126,9.52504,2017-11-18 12:27:16
685,8.97055,15.15318,9.54645,2017-11-18 12:27:30
686,8.97055,15.27788,9.56493,2017-11-18 12:27:45
687,8.97055,15.83904,9.59298,2017-11-18 12:27:59
688,8.97055,15.62903,9.57303,2017-11-18 12:28:14
689,8.97055,15.16256,9.58372,2017-11-18 12:28:29
690,8.97055,15.23513,9.60821,2017-11-18 12:28:44
691,8.97055,15.61415,9.62102,2017-11-18 12:28:59
692,8.97055,15.82805,9.63178,2017-11-18 12:29:14
693,8.97055,15.81665,9.62968,2017-11-18 12:29:30
694,8.97055,15.77318,9.63313,2017-11-18 12:29:45
695,8.97055,16.73768,9.67497,2017-11-18 12:30:01
696,8.97055,15.98813,9.64040,2017-11-18 12:30:16
697,8.95237,16.19343,9.62724,2017-11-18 12:30:32
698,8.93156,14.18570,9.44958,2017-11-18 12:30:46
699,8.93156,14.44711,9.48310,2017-11-18 12:31:00
700,8.93156,14.61449,9.49355,2017-11-18 12:31:14
701,8.93156,15.22875,9.51478,2017-11-18 12:31:28
702,8.93156,15.44337,9.52694,2017-11-18 12:31:42
703,8.93156,15.77838,9.52587,2017-11-18 12:31:56
704,8.93156,16.33395,9.54140,2017-11-18 12:32:11
705,8.93156,16.27789,9.54531,2017-11-18 12:32:25
706,8.93156,15.70671,9.55894,2017-11-18 12:32:40
707,8.93156,16.09318,9.56996,2017-11-18 12:32:55
708,8.93156,16.59063,9.60665,2017-11-18 12:33:10
709,8.93156,16.26764,9.61196,2017-11-18 12:33:25
710,8.93156,15.84150,9.59721,2017-11-18 12:33:40
711,8.93156,16.48364,9.63384,2017-11-18 12:33:55
712,8.93156,15.66621,9.63744,2017-11-18 12:34:11
713,8.93156,15.87820,9.62924,2017-11-18 12:34:26
714,8.93156,17.16938,9.61604,2017-11-18 12:34:42
715,8.93156,16.04271,9.60506,2017-11-18 12:34:58
716,8.93156,16.46191,9.62870,2017-11-18 12:35:14
717,8.93156,16.27696,9.61776,2017-11-18 12:35:30
718,8.93156,16.55304,9.62781,2017-11-18 12:35:46
719,8.93156,15.18385,9.62039,2017-11-18 12:36:03
720,8.93156,17.27266,9.66169,2017-11-18 12:36:19
721,8.93156,15.54444,9.62869,2017-11-18 12:36:36
722,8.93156,16.79659,9.66380,2017-11-18 12:36:53
723,8.93156,16.03636,9.67006,2017-11-18 12:37:10
724,8.93156,15.79628,9.63984,2017-11-18 12:37:27
725,8.93156,16.45425,9.67820,2017-11-18 12:37:45
726,8.93156,17.93980,9.68322,2017-11-18 12:38:02
727,8.93156,15.62839,9.67963,2017-11-18 12:38:19
728,8.93156,16.11345,9.66509,2017-11-18 12:38:37
729,8.93156,16.36374,9.65669,2017-11-18 12:38:55
730,8.93156,17.12768,9.67217,2017-11-18 12:39:13
731,8.93156,15.59839,9.68151,2017-11-18 12:39:31
732,8.93156,16.02041,9.66381,2017-11-18 12:39:49
733,8.93156,16.38977,9.67337,2017-11-18 12:40:08
734,8.90367,16.08054,9.68428,2017-11-18 12:40:26
735,8.90367,15.54814,9.36148,2017-11-18 12:40:40
736,8.90367,16.34932,9.39675,2017-11-18 12:40:54
737,8.90367,16.28916,9.41403,2017-11-18 12:41:08
738,8.90367,15.40182,9.42939,2017-11-18 12:41:22
739,8.90367,15.99432,9.43186,2017-11-18 12:41:36
740,8.88212,14.96658,9.44710,2017-11-18 12:41:51
741,8.88212,15.52543,9.39499,2017-11-18 12:42:04
742,8.88212,15.88499,9.41855,2017-11-18 12:42:18
743,8.88212,15.83766,9.42177,2017-11-18 12:42:32
744,8.88212,16.29096,9.44633,2017-11-18 12:42:46
745,8.88212,16.19814,9.45211,2017-11-18 12:43:01
746,8.88212,15.28752,9.46345,2017-11-18 12:43:15
747,8.81142,15.95568,9.46286,2017-11-18 12:43:30
748,8.81142,14.98026,9.35291,2017-11-18 12:43:43
749,8.81142,16.02281,9.40299,2017-11-18 12:43:57
750,8.81142,14.74102,9.38375,2017-11-18 12:44:11
751,8.81142,16.78565,9.40914,2017-11-18 12:44:25
752,8.81142,14.76151,9.38478,2017-11-18 12:44:40
753,8.81142,15.76277,9.42791,2017-11-18 12:44:54
754,8.81142,14.66277,9.43258,2017-11-18 12:45:08
755,8.81142,15.94004,9.46964,2017-11-18 12:45:23
756,8.81142,15.89440,9.48657,2017-11-18 12:45:38
757,8.81142,16.59074,9.49066,2017-11-18 12:45:53
758,8.81142,15.49333,9.52840,2017-11-18 12:46:08
759,8.81142,15.85904,9.53392,2017-11-18 12:46:23
760,8.81142,15.85342,9.55169,2017-11-18 12:46:39
761,8.81142,15.80930,9.53857,2017-11-18 12:46:54
762,8.76584,16.15432,9.51345,2017-11-18 12:47:10
763,8.76584,15.14152,9.32437,2017-11-18 12:47:23
764,8.76584,15.45836,9.37246,2017-11-18 12:47:37
765,8.76584,14.68714,9.37772,2017-11-18 12:47:51
766,8.76584,14.80229,9.40113,2017-11-18 12:48:05
767,8.76584,16.15117,9.42065,2017-11-18 12:48:19
768,8.76584,15.88414,9.43535,2017-11-18 12:48:34
769,8.76584,16.12006,9.45003,2017-11-18 12:48:48
770,8.76584,16.26024,9.47160,2017-11-18 12:49:03
771,8.76584,15.65144,9.48041,2017-11-18 12:49:18
772,8.76584,16.62685,9.49722,2017-11-18 12:49:33
773,8.76584,16.22679,9.48625,2017-11-18 12:49:48
774,8.76584,16.83859,9.50525,2017-11-18 12:50:04
775,8.76584,16.71423,9.50788,2017-11-18 12:50:19
776,8.76584,15.83663,9.50805,2017-11-18 12:50:35
777,8.76584,17.03404,9.53355,2017-11-18 12:50:51
778,8.76584,16.32196,9.52636,2017-11-18 12:51:08
779,8.76584,17.67779,9.49280,2017-11-18 12:51:24
780,8.76584,15.96694,9.49484,2017-11-18 12:51:41
781,8.76584,16.81961,9.49181,2017-11-18 12:51:58
782,8.76584,16.11968,9.52728,2017-11-18 12:52:15
783,8.76584,15.40966,9.51006,2017-11-18 12:52:32
784,8.76584,15.42846,9.53569,2017-11-18 12:52:49
785,8.76584,16.42414,9.55190,2017-11-18 12:53:06
786,8.76584,16.03503,9.56327,2017-11-18 12:53:22
787,8.76584,16.43008,9.55824,2017-11-18 12:53:39
788,8.76584,17.18057,9.56876,2017-11-18 12:53:57
789,8.76584,17.27871,9.57484,2017-11-18 12:54:14
790,8.76584,16.15928,9.57303,2017-11-18 12:54:31
791,8.76584,15.95892,9.59172,2017-11-18 12:54:49
792,8.76584,16.48626,9.56015,2017-11-18 12:55:06
793,8.76584,16.39611,9.56270,2017-11-18 12:55:24
794,8.76584,16.30375,9.53972,2017-11-18 12:55:42
795,8.76584,16.49043,9.59789,2017-11-18 12:56:00
796,8.76584,16.67537,9.59672,2017-11-18 12:56:18
797,8.76584,16.69379,9.58773,2017-11-18 12:56:36
798,8.76584,16.81556,9.58566,2017-11-18 12:56:55
799,8.76584,17.24297,9.59786,2017-11-18 12:57:14
800,8.75974,17.99696,9.62170,2017-11-18 12:57:32
801,8.75974,15.04985,9.25376,2017-11-18 12:57:46
802,8.75974,14.52541,9.27910,2017-11-18 12:58:00
803,8.75974,14.93903,9.32253,2017-11-18 12:58:14
804,8.75974,16.11661,9.36280,2017-11-18 12:58:28
805,8.75974,15.51543,9.34709,2017-11-18 12:58:42
806,8.75974,15.75157,9.37874,2017-11-18 12:58:57
807,8.75974,15.71702,9.41320,2017-11-18 12:59:11
808,8.75974,15.50471,9.41901,2017-11-18 12:59:26
809,8.75974,16.56226,9.42802,2017-11-18 12:59:41
810,8.75974,16.78276,9.46045,2017-11-18 12:59:56
811,8.75974,16.25429,9.46132,2017-11-18 13:00:11
812,8.75974,15.39961,9.47986,2017-11-18 13:00:27
813,8.75974,16.65546,9.48485,2017-11-18 13:00:42
814,8.75974,16.76039,9.47725,2017-11-18 13:00:57
815,8.75974,16.52293,9.49209,2017-11-18 13:01:13
816,8.75974,16.45336,9.47974,2017-11-18 13:01:29
817,8.75974,16.51797,9.46797,2017-11-18 13:01:45
818,8.75974,16.21679,9.47666,2017-11-18 13:02:01
819,8.75974,16.04261,9.49884,2017-11-18 13:02:17
820,8.75974,16.53155,9.50231,2017-11-18 13:02:33
821,8.75974,15.27906,9.48986,2017-11-18 13:02:50
822,8.75974,16.15563,9.50945,2017-11-18 13:03:06
823,8.75974,16.53072,9.50941,2017-11-18 13:03:23
824,8.75974,15.72428,9.49953,2017-11-18 13:03:40
825,8.75974,16.77068,9.54290,2017-11-18 13:03:57
826,8.75974,16.60788,9.50217,2017-11-18 13:04:14
827,8.75974,16.11246,9.55110,2017-11-18 13:04:31
828,8.75974,15.82578,9.53090,2017-11-18 13:04:49
829,8.75974,16.54186,9.52414,2017-11-18 13:05:06
830,8.75796,17.35772,9.52553,2017-11-18 13:05:24
831,8.75796,15.89559,9.21713,2017-11-18 13:05:38
832,8.75796,14.25177,9.25170,2017-11-18 13:05:52
833,8.75796,15.37016,9.30825,2017-11-18 13:06:06
834,8.75796,14.71796,9.32119,2017-11-18 13:06:20
835,8.75796,16.75379,9.36980,2017-11-18 13:06:34
836,8.75796,15.09851,9.37323,2017-11-18 13:06:49
837,8.75796,15.74530,9.40323,2017-11-18 13:07:03
838,8.75796,16.02548,9.42095,2017-11-18 13:07:18
839,8.75796,14.89942,9.43500,2017-11-18 13:07:33
840,8.75796,15.74965,9.43038,2017-11-18 13:07:48
841,8.75796,15.18407,9.44272,2017-11-18 13:08:03
842,8.75796,16.77631,9.48945,2017-11-18 13:08:18
843,8.75796,16.15667,9.47700,2017-11-18 13:08:34
844,8.75796,15.58458,9.48398,2017-11-18 13:08:49
845,8.75796,15.58726,9.47425,2017-11-18 13:09:05
846,8.75796,16.42373,9.44302,2017-11-18 13:09:20
847,8.75796,15.55027,9.47811,2017-11-18 13:09:36
848,8.75796,15.93058,9.49078,2017-11-18 13:09:52
849,8.75796,15.37456,9.46897,2017-11-18 13:10:08
850,8.75796,15.71242,9.48496,2017-11-18 13:10:25
851,8.75796,15.88575,9.48605,2017-11-18 13:10:41
852,8.75796,15.94256,9.47296,2017-11-18 13:10:58
853,8.75796,16.10973,9.51767,2017-11-18 13:11:14
854,8.75405,16.20389,9.49382,2017-11-18 13:11:31
855,8.75405,15.20049,9.24927,2017-11-18 13:11:45
856,8.75405,15.70181,9.27314,2017-11-18 13:11:59
857,8.75405,15.22204,9.29408,2017-11-18 13:12:13
858,8.75405,14.87116,9.32830,2017-11-18 13:12:27
859,8.75405,16.48251,9.35921,2017-11-18 13:12:41
860,8.75405,16.08564,9.40600,2017-11-18 13:12:56
861,8.75405,16.17785,9.41962,2017-11-18 13:13:11
862,8.75405,15.37136,9.40987,2017-11-18 13:13:25
863,8.75405,15.76026,9.41878,2017-11-18 13:13:40
864,8.75405,16.88852,9.44182,2017-11-18 13:13:55
865,8.75405,16.05881,9.48414,2017-11-18 13:14:10
866,8.75405,17.19338,9.47471,2017-11-18 13:14:26
867,8.75405,15.57826,9.50340,2017-11-18 13:14:41
868,8.75405,15.77600,9.48654,2017-11-18 13:14:57
869,8.75405,15.89179,9.49013,2017-11-18 13:15:12
870,8.75405,15.83892,9.48352,2017-11-18 13:15:28
871,8.75405,16.49963,9.46680,2017-11-18 13:15:44
872,8.75405,16.15244,9.48646,2017-11-18 13:16:00
873,8.75405,16.23943,9.48790,2017-11-18 13:16:17
874,8.75405,16.18649,9.48775,2017-11-18 13:16:33
875,8.75405,15.81771,9.48654,2017-11-18 13:16:50
876,8.75405,15.63946,9.49759,2017-11-18 13:17:06
877,8.75405,16.15374,9.51683,2017-11-18 13:17:23
878,8.75405,15.88423,9.49355,2017-11-18 13:17:40
879,8.75405,16.46843,9.48982,2017-11-18 13:17:57
880,8.74376,17.15272,9.49273,2017-11-18 13:18:14
881,8.74376,15.60058,9.22896,2017-11-18 13:18:28
882,8.74376,14.79103,9.24494,2017-11-18 13:18:42
883,8.74376,15.51950,9.27027,2017-11-18 13:18:56
884,8.74376,16.25453,9.30733,2017-11-18 13:19:10
885,8.74376,16.31116,9.33929,2017-11-18 13:19:24
886,8.74376,15.82056,9.34179,2017-11-18 13:19:39
887,8.74376,16.26888,9.36955,2017-11-18 13:19:54
888,8.74376,14.88512,9.37393,2017-11-18 13:20:08
889,8.74376,15.37432,9.38731,2017-11-18 13:20:23
890,8.74376,16.18055,9.39855,2017-11-18 13:20:38
891,8.74376,15.69143,9.41907,2017-11-18 13:20:53
892,8.74376,16.88156,9.43899,2017-11-18 13:21:09
893,8.74376,16.57185,9.45327,2017-11-18 13:21:24
894,8.74376,16.07554,9.46418,2017-11-18 13:21:40
895,8.74376,15.40824,9.46445,2017-11-18 13:21:55
896,8.74376,17.32180,9.45357,2017-11-18 13:22:11
897,8.72458,16.20843,9.39957,2017-11-18 13:22:27
898,8.72458,15.57557,9.24547,2017-11-18 13:22:41
899,8.72458,16.01812,9.29486,2017-11-18 13:22:55
900,8.72458,15.51666,9.28824,2017-11-18 13:23:09
901,8.72458,16.21903,9.30291,2017-11-18 13:23:23
902,8.72458,15.70172,9.33219,2017-11-18 13:23:37
903,8.72458,14.99652,9.33087,2017-11-18 13:23:52
904,8.72458,15.60665,9.36115,2017-11-18 13:24:06
905,8.72458,15.34012,9.36481,2017-11-18 13:24:21
906,8.72458,16.29167,9.40764,2017-11-18 13:24:36
907,8.72458,16.30454,9.41492,2017-11-18 13:24:51
908,8.72458,15.82386,9.43756,2017-11-18 13:25:06
909,8.72458,15.14816,9.41530,2017-11-18 13:25:21
910,8.72458,17.31455,9.45830,2017-11-18 13:25:37
911,8.72458,16.53686,9.44227,2017-11-18 13:25:52
912,8.72458,16.31526,9.46509,2017-11-18 13:26:08
913,8.72458,17.41785,9.47024,2017-11-18 13:26:24
914,8.72458,15.78468,9.45569,2017-11-18 13:26:40
915,8.72458,17.28383,9.44975,2017-11-18 13:26:56
916,8.72458,16.74847,9.45741,2017-11-18 13:27:12
917,8.72458,15.63134,9.46670,2017-11-18 13:27:29
918,8.72458,16.59618,9.47019,2017-11-18 13:27:45
919,8.72458,16.66556,9.48019,2017-11-18 13:28:02
920,8.72458,16.24557,9.48722,2017-11-18 13:28:18
921,8.72458,16.79783,9.48771,2017-11-18 13:28:35
922,8.72458,16.39791,9.49717,2017-11-18 13:28:52
923,8.72458,15.92617,9.49670,2017-11-18 13:29:10
924,8.72458,16.67685,9.50334,2017-11-18 13:29:27
925,8.72458,16.19623,9.48470,2017-11-18 13:29:44
926,8.72458,15.45952,9.49305,2017-11-18 13:30:02
927,8.72458,16.33653,9.51106,2017-11-18 13:30:20
928,8.72458,16.06168,9.51617,2017-11-18 13:30:38
929,8.72458,15.43896,9.49917,2017-11-18 13:30:55
